ID,TimeStamp,CountryCode,TweetType,Size,LikeCount,RetweetCount
1130411778544939008,Mon May 20 10:55:44 WEST 2019,,isRetweet,140,0,1
1130411768956768256,Mon May 20 10:55:42 WEST 2019,,isRetweet,139,0,1
1130409835881795584,Mon May 20 10:48:01 WEST 2019,,isRetweet,140,0,6
1130409736749363200,Mon May 20 10:47:37 WEST 2019,,isRetweet,140,0,5
1130409292996186112,Mon May 20 10:45:52 WEST 2019,,isRetweet,140,0,0
1130409178416205824,Mon May 20 10:45:24 WEST 2019,,isRetweet,141,0,1
1130408983645360129,Mon May 20 10:44:38 WEST 2019,,isRetweet,140,0,2
1130408840300777475,Mon May 20 10:44:04 WEST 2019,,isRetweet,140,0,2
1130408519293984768,Mon May 20 10:42:47 WEST 2019,,isRetweet,142,0,4
1130408291232882688,Mon May 20 10:41:53 WEST 2019,,isRetweet,140,0,3
1130408273176354817,Mon May 20 10:41:48 WEST 2019,,isRetweet,140,0,4
1130407985447096321,Mon May 20 10:40:40 WEST 2019,,isRetweet,140,0,8
1130407722418155520,Mon May 20 10:39:37 WEST 2019,,isRetweet,140,0,68
1130407495359504384,Mon May 20 10:38:43 WEST 2019,,isRetweet,140,0,6
1130407377923186688,Mon May 20 10:38:15 WEST 2019,,isRetweet,140,0,5
1130407352035880960,Mon May 20 10:38:09 WEST 2019,,isRetweet,146,0,2
1130407302425698304,Mon May 20 10:37:57 WEST 2019,,isRetweet,140,0,3
1130407246305878016,Mon May 20 10:37:44 WEST 2019,,isRetweet,140,0,2
1130406952989802496,Mon May 20 10:36:34 WEST 2019,,isRetweet,140,0,6
1130406744272900097,Mon May 20 10:35:44 WEST 2019,,isRetweet,140,0,1
1130406616862470144,Mon May 20 10:35:14 WEST 2019,,isRetweet,140,0,1
1130405569221791744,Mon May 20 10:31:04 WEST 2019,,isRetweet,142,0,1
1130405507250962432,Mon May 20 10:30:49 WEST 2019,,isRetweet,140,0,2
1130405500439470080,Mon May 20 10:30:47 WEST 2019,,isRetweet,99,0,15
1130404546809868288,Mon May 20 10:27:00 WEST 2019,,isRetweet,140,0,13
1130418437665243136,Mon May 20 11:22:12 WEST 2019,,isRetweet,140,0,3
1130417275188711425,Mon May 20 11:17:35 WEST 2019,,isRetweet,140,0,2
1130417102492438529,Mon May 20 11:16:54 WEST 2019,,isRetweet,140,0,128
1130416168710361088,Mon May 20 11:13:11 WEST 2019,,isRetweet,140,0,1
1130413057581228033,Mon May 20 11:00:49 WEST 2019,,isRetweet,140,0,11
1130412833454342144,Mon May 20 10:59:56 WEST 2019,,isRetweet,140,0,5
1130412202714947584,Mon May 20 10:57:25 WEST 2019,,isRetweet,140,0,4
1130411114435682304,Mon May 20 10:53:06 WEST 2019,,isRetweet,140,0,38
1130411113584254977,Mon May 20 10:53:06 WEST 2019,,isRetweet,140,0,6
1130410981832708096,Mon May 20 10:52:34 WEST 2019,,isRetweet,140,0,4
1130407605363462145,Mon May 20 10:39:09 WEST 2019,,isRetweet,140,0,8
1130406898329632769,Mon May 20 10:36:21 WEST 2019,,isRetweet,140,0,2
1130406867228868608,Mon May 20 10:36:13 WEST 2019,,isRetweet,140,0,4
1130406861621080065,Mon May 20 10:36:12 WEST 2019,,isRetweet,140,0,38
1130406510486597633,Mon May 20 10:34:48 WEST 2019,,isRetweet,140,0,1
1130403627728875522,Mon May 20 10:23:21 WEST 2019,,isRetweet,140,0,13
1130402550614810624,Mon May 20 10:19:04 WEST 2019,,isRetweet,140,0,5
1130402319995211776,Mon May 20 10:18:09 WEST 2019,,isRetweet,140,0,12
1130400824474112000,Mon May 20 10:12:13 WEST 2019,,isRetweet,140,0,1
1130399148564537344,Mon May 20 10:05:33 WEST 2019,,isRetweet,139,0,71
1130396726110621696,Mon May 20 09:55:55 WEST 2019,,isRetweet,139,0,71
1130396577548374016,Mon May 20 09:55:20 WEST 2019,,isRetweet,140,0,2
1130393100566835200,Mon May 20 09:41:31 WEST 2019,,isRetweet,140,0,35
1130390659133784064,Mon May 20 09:31:49 WEST 2019,,isRetweet,140,0,11
1130390350303027201,Mon May 20 09:30:35 WEST 2019,,isRetweet,141,0,63
1130387491931021312,Mon May 20 09:19:14 WEST 2019,,isRetweet,140,0,5
1130386466595627008,Mon May 20 09:15:09 WEST 2019,,isRetweet,140,0,5
1130384218247303171,Mon May 20 09:06:13 WEST 2019,,isRetweet,140,0,5
1130422776832110592,Mon May 20 11:39:26 WEST 2019,,isRetweet,140,0,1
1130422517146030080,Mon May 20 11:38:24 WEST 2019,,isRetweet,140,0,3
1130422500339404800,Mon May 20 11:38:20 WEST 2019,,isRetweet,142,0,53
1130421458696458240,Mon May 20 11:34:12 WEST 2019,,isRetweet,140,0,2
1130421065027661824,Mon May 20 11:32:38 WEST 2019,,isRetweet,140,0,15
1130419300358135810,Mon May 20 11:25:38 WEST 2019,,isRetweet,140,0,19
1130419257269981184,Mon May 20 11:25:27 WEST 2019,,isRetweet,140,0,14
1130418624546709504,Mon May 20 11:22:56 WEST 2019,,isRetweet,140,0,11
1130418354534191104,Mon May 20 11:21:52 WEST 2019,,isRetweet,111,0,11
1130418087130521601,Mon May 20 11:20:48 WEST 2019,,isRetweet,140,0,14
1130417604550680576,Mon May 20 11:18:53 WEST 2019,,isRetweet,140,0,11
1130417517179088896,Mon May 20 11:18:32 WEST 2019,,isRetweet,111,0,11
1130416915179036673,Mon May 20 11:16:09 WEST 2019,,isRetweet,153,0,96
1130415151474196480,Mon May 20 11:09:08 WEST 2019,,isRetweet,140,0,31
1130414939699597312,Mon May 20 11:08:18 WEST 2019,,isRetweet,139,0,6
1130414466494029824,Mon May 20 11:06:25 WEST 2019,,isRetweet,139,0,1
1130424381036007424,Mon May 20 11:45:49 WEST 2019,,isRetweet,140,0,46
1130424052642926592,Mon May 20 11:44:31 WEST 2019,,isRetweet,140,0,1
1130423851664519168,Mon May 20 11:43:43 WEST 2019,,isRetweet,139,0,37
1130423595468054530,Mon May 20 11:42:42 WEST 2019,,isRetweet,139,0,37
1130423567844294656,Mon May 20 11:42:35 WEST 2019,,isRetweet,139,0,37
1130422695190028289,Mon May 20 11:39:07 WEST 2019,,isRetweet,140,0,46
1130422688315531264,Mon May 20 11:39:05 WEST 2019,,isRetweet,140,0,46
1130422329987743744,Mon May 20 11:37:40 WEST 2019,,isRetweet,139,0,37
1130422230079410176,Mon May 20 11:37:16 WEST 2019,,isRetweet,139,0,37
1130421744995635200,Mon May 20 11:35:20 WEST 2019,,isRetweet,139,0,37
1130421306644738048,Mon May 20 11:33:36 WEST 2019,,isRetweet,139,0,37
1130421296456712192,Mon May 20 11:33:33 WEST 2019,,isRetweet,140,0,46
1130421247043620865,Mon May 20 11:33:22 WEST 2019,,isRetweet,139,0,37
1130420741697167360,Mon May 20 11:31:21 WEST 2019,,isRetweet,140,0,46
1130420732800962560,Mon May 20 11:31:19 WEST 2019,,isRetweet,140,0,46
1130420709690347520,Mon May 20 11:31:14 WEST 2019,,isRetweet,140,0,46
1130420707182223360,Mon May 20 11:31:13 WEST 2019,,isRetweet,139,0,37
1130420507763970048,Mon May 20 11:30:25 WEST 2019,,isRetweet,139,0,37
1130420385424531457,Mon May 20 11:29:56 WEST 2019,,isRetweet,139,0,37
1130420330340728832,Mon May 20 11:29:43 WEST 2019,,isRetweet,139,0,37
1130420122357772288,Mon May 20 11:28:54 WEST 2019,,isRetweet,139,0,37
1130420042653405184,Mon May 20 11:28:35 WEST 2019,,isRetweet,139,0,37
1130419995769483266,Mon May 20 11:28:23 WEST 2019,,isRetweet,139,0,37
1130419826319613952,Mon May 20 11:27:43 WEST 2019,,isRetweet,141,0,2
1130419803037032448,Mon May 20 11:27:37 WEST 2019,,isRetweet,140,0,46
1130419010246459393,Mon May 20 11:24:28 WEST 2019,,isRetweet,140,0,46
1130418763466248192,Mon May 20 11:23:30 WEST 2019,,isRetweet,140,0,49
1130418619651952640,Mon May 20 11:22:55 WEST 2019,,isRetweet,140,0,46
1130418340718174209,Mon May 20 11:21:49 WEST 2019,,isRetweet,139,0,37
1130418290793205760,Mon May 20 11:21:37 WEST 2019,,isRetweet,87,0,11
1130417988765667329,Mon May 20 11:20:25 WEST 2019,,isRetweet,139,0,37
1130417977646637056,Mon May 20 11:20:22 WEST 2019,,isRetweet,139,0,37
1130417929965715456,Mon May 20 11:20:11 WEST 2019,,isRetweet,139,0,37
1130417734993567744,Mon May 20 11:19:24 WEST 2019,,isRetweet,139,0,37
1130417532966514688,Mon May 20 11:18:36 WEST 2019,,isRetweet,139,0,37
1130417260705787904,Mon May 20 11:17:31 WEST 2019,,isRetweet,139,0,37
1130417206360195073,Mon May 20 11:17:18 WEST 2019,,isRetweet,139,0,37
1130417176496824326,Mon May 20 11:17:11 WEST 2019,,isRetweet,139,0,37
1130417080363376642,Mon May 20 11:16:48 WEST 2019,,isRetweet,140,0,46
1130417048016904192,Mon May 20 11:16:41 WEST 2019,,isRetweet,139,0,37
1130417038407667712,Mon May 20 11:16:38 WEST 2019,,isRetweet,139,0,37
1130416805015642112,Mon May 20 11:15:43 WEST 2019,,isRetweet,139,0,37
1130415503959318528,Mon May 20 11:10:32 WEST 2019,,isRetweet,140,0,80
1130414602846531584,Mon May 20 11:06:58 WEST 2019,,isRetweet,140,0,46
1130413564030795777,Mon May 20 11:02:50 WEST 2019,,isRetweet,140,0,46
1130411477733711872,Mon May 20 10:54:32 WEST 2019,,isRetweet,140,0,46
1130410389215301632,Mon May 20 10:50:13 WEST 2019,,isRetweet,140,0,34
1130410363533574144,Mon May 20 10:50:07 WEST 2019,,isRetweet,140,0,1
1130410237226344448,Mon May 20 10:49:37 WEST 2019,,isRetweet,140,0,1
1130409507744559107,Mon May 20 10:46:43 WEST 2019,,isRetweet,140,0,49
1130409039727341568,Mon May 20 10:44:51 WEST 2019,,isRetweet,140,0,46
1130407350299324416,Mon May 20 10:38:08 WEST 2019,,isRetweet,87,0,11
1130406606338895873,Mon May 20 10:35:11 WEST 2019,,isRetweet,140,0,49
1130420921611825153,Mon May 20 11:32:04 WEST 2019,,isRetweet,140,0,1
1130419826319613952,Mon May 20 11:27:43 WEST 2019,,isRetweet,141,0,2
1130410363533574144,Mon May 20 10:50:07 WEST 2019,,isRetweet,140,0,1
1130403789259837440,Mon May 20 10:23:59 WEST 2019,,isRetweet,140,0,1
1130393779628847104,Mon May 20 09:44:13 WEST 2019,,isRetweet,140,0,1
1130393167537299456,Mon May 20 09:41:47 WEST 2019,,isRetweet,126,0,1
1130382757501198339,Mon May 20 09:00:25 WEST 2019,,isRetweet,141,0,2
1130376566943375360,Mon May 20 08:35:49 WEST 2019,,isRetweet,140,0,5
1130370813700366336,Mon May 20 08:12:57 WEST 2019,,isRetweet,140,0,5
1130368700337410048,Mon May 20 08:04:34 WEST 2019,,isRetweet,140,0,5
1130368428840067072,Mon May 20 08:03:29 WEST 2019,,isRetweet,140,0,5
1130367680786063360,Mon May 20 08:00:30 WEST 2019,,isRetweet,96,0,8
1130362912676241408,Mon May 20 07:41:34 WEST 2019,,isRetweet,143,0,1
1130361641680429056,Mon May 20 07:36:31 WEST 2019,,isRetweet,140,0,1
1130359409052397568,Mon May 20 07:27:38 WEST 2019,,isRetweet,140,0,27
1130344800543301633,Mon May 20 06:29:35 WEST 2019,,isRetweet,143,0,1
1130343864127115264,Mon May 20 06:25:52 WEST 2019,,isRetweet,134,0,4
1130340255381544961,Mon May 20 06:11:32 WEST 2019,,isRetweet,147,0,1
1130333697184608256,Mon May 20 05:45:28 WEST 2019,,isRetweet,140,0,1
1130331636594348032,Mon May 20 05:37:17 WEST 2019,,isRetweet,140,0,2
1130322229449953280,Mon May 20 04:59:54 WEST 2019,,isRetweet,139,0,1
1130172074134253569,Sun May 19 19:03:14 WEST 2019,,isRetweet,140,0,2
1130418879338094593,Mon May 20 11:23:57 WEST 2019,,isRetweet,139,0,1
1130170525140115460,Sun May 19 18:57:05 WEST 2019,,isRetweet,140,0,4
1130169197726765057,Sun May 19 18:51:48 WEST 2019,,isRetweet,140,0,4
1130136300500213760,Sun May 19 16:41:05 WEST 2019,,isRetweet,140,0,4
1130128754951557121,Sun May 19 16:11:06 WEST 2019,,isRetweet,140,0,4
1130112395450257408,Sun May 19 15:06:06 WEST 2019,,isRetweet,139,0,2
1130053268871237632,Sun May 19 11:11:09 WEST 2019,,isRetweet,142,0,1
1130053155054657536,Sun May 19 11:10:42 WEST 2019,,isRetweet,142,0,1
1129877835437498374,Sat May 18 23:34:02 WEST 2019,,isRetweet,140,0,5
1129699854320623617,Sat May 18 11:46:48 WEST 2019,,isRetweet,140,0,8
1129699320607969280,Sat May 18 11:44:41 WEST 2019,,isRetweet,140,0,5
1129670462953447424,Sat May 18 09:50:01 WEST 2019,,isRetweet,140,0,8
1129567270391427074,Sat May 18 02:59:58 WEST 2019,,isRetweet,140,0,14
1129526237398032384,Sat May 18 00:16:55 WEST 2019,,isRetweet,140,0,8
1129514142380040192,Fri May 17 23:28:51 WEST 2019,,isRetweet,140,0,3
1129483007394557952,Fri May 17 21:25:08 WEST 2019,,isRetweet,140,0,14
1129481220017016832,Fri May 17 21:18:02 WEST 2019,,isRetweet,140,0,8
1129463538945282048,Fri May 17 20:07:46 WEST 2019,,isRetweet,140,0,8
1129457978057330689,Fri May 17 19:45:40 WEST 2019,,isRetweet,140,0,8
1129365523207213057,Fri May 17 13:38:17 WEST 2019,,isRetweet,140,0,14
1129363937307373576,Fri May 17 13:31:59 WEST 2019,,isRetweet,140,0,1
1129350406105182214,Fri May 17 12:38:13 WEST 2019,,isRetweet,145,0,20
1129347428782694400,Fri May 17 12:26:23 WEST 2019,,isRetweet,140,0,14
1129298436384276482,Fri May 17 09:11:43 WEST 2019,,isRetweet,145,0,20
1129284730820661248,Fri May 17 08:17:15 WEST 2019,,isRetweet,145,0,20
1129231258473697280,Fri May 17 04:44:46 WEST 2019,,isRetweet,140,0,14
1129173716305436672,Fri May 17 00:56:07 WEST 2019,,isRetweet,145,0,20
1129154798987698177,Thu May 16 23:40:57 WEST 2019,,isRetweet,145,0,20
1129131376161251329,Thu May 16 22:07:52 WEST 2019,,isRetweet,145,0,20
1129120637916786688,Thu May 16 21:25:12 WEST 2019,,isRetweet,145,0,20
1129092453200482304,Thu May 16 19:33:13 WEST 2019,,isRetweet,145,0,20
1129078155778633731,Thu May 16 18:36:24 WEST 2019,,isRetweet,145,0,20
1128989699152982016,Thu May 16 12:44:54 WEST 2019,,isRetweet,145,0,20
1128945229451677696,Thu May 16 09:48:12 WEST 2019,,isRetweet,145,0,20
1128927106560348160,Thu May 16 08:36:11 WEST 2019,,isRetweet,145,0,20
1128661975993548801,Wed May 15 15:02:39 WEST 2019,,isRetweet,140,0,1
1130422026018201601,Mon May 20 11:36:27 WEST 2019,,isRetweet,140,0,2
1130414154161041408,Mon May 20 11:05:11 WEST 2019,,isRetweet,140,0,18
1130411658881503233,Mon May 20 10:55:16 WEST 2019,,isRetweet,140,0,1
1130409050771001344,Mon May 20 10:44:54 WEST 2019,,isRetweet,140,0,4
1130406858328551425,Mon May 20 10:36:11 WEST 2019,,isRetweet,140,0,4
1130402927833681920,Mon May 20 10:20:34 WEST 2019,,isRetweet,140,0,4
1130401720838819840,Mon May 20 10:15:46 WEST 2019,,isRetweet,140,0,4
1130400730328834048,Mon May 20 10:11:50 WEST 2019,,isRetweet,140,0,1
1130396645655490560,Mon May 20 09:55:36 WEST 2019,,isRetweet,140,0,1
1130392942986878976,Mon May 20 09:40:53 WEST 2019,,isRetweet,140,0,2
1130390108690157571,Mon May 20 09:29:38 WEST 2019,,isRetweet,139,0,2
1130383020756615168,Mon May 20 09:01:28 WEST 2019,,isRetweet,140,0,1
1130407486526251009,Mon May 20 10:38:41 WEST 2019,IT,isReplied,21,1,0
1130151103071436800,Sun May 19 17:39:54 WEST 2019,,isReplied,292,2,0
1130116664714878978,Sun May 19 15:23:04 WEST 2019,,isReplied,47,1,0
1130408790136901632,Mon May 20 10:43:52 WEST 2019,,isReplied,271,0,0
1130397733418782720,Mon May 20 09:59:56 WEST 2019,,isReplied,179,1,0
1130368036245004288,Mon May 20 08:01:55 WEST 2019,,isReplied,152,0,0
1130326160556974086,Mon May 20 05:15:31 WEST 2019,,isReplied,210,0,0
1130318636336332800,Mon May 20 04:45:37 WEST 2019,,isReplied,81,10,0
1130421944220708864,Mon May 20 11:36:08 WEST 2019,FJ,isReplied,258,1,0
1130384666840698880,Mon May 20 09:08:00 WEST 2019,,isReplied,185,0,0
1130379879978029056,Mon May 20 08:48:59 WEST 2019,,isReplied,225,0,0
1130375911075766272,Mon May 20 08:33:13 WEST 2019,,isReplied,292,0,0
1130370139411456000,Mon May 20 08:10:17 WEST 2019,,isReplied,173,0,0
1130412972722053125,Mon May 20 11:00:29 WEST 2019,,isReplied,213,1,2
1130408857338109952,Mon May 20 10:44:08 WEST 2019,,isReplied,84,0,0
1130408473248829440,Mon May 20 10:42:36 WEST 2019,,isReplied,82,0,0
1130405849074229248,Mon May 20 10:32:11 WEST 2019,,isReplied,84,0,0
1130416882681561088,Mon May 20 11:16:01 WEST 2019,,isReplied,93,0,0
1130416219754905600,Mon May 20 11:13:23 WEST 2019,,isReplied,207,0,0
1130413567830683648,Mon May 20 11:02:51 WEST 2019,,isReplied,173,0,0
1130410286932905985,Mon May 20 10:49:49 WEST 2019,,isReplied,308,1,2
1130408148387487744,Mon May 20 10:41:19 WEST 2019,,isReplied,73,0,0
1130403622976655362,Mon May 20 10:23:20 WEST 2019,,isReplied,91,0,1
1130402889803935745,Mon May 20 10:20:25 WEST 2019,,isReplied,285,0,0
1130422315009728512,Mon May 20 11:37:36 WEST 2019,,isReplied,30,0,0
1130420040514396160,Mon May 20 11:28:34 WEST 2019,GB,isReplied,76,0,0
1130409666947817472,Mon May 20 10:47:21 WEST 2019,,isReplied,292,1,0
1130394111544946688,Mon May 20 09:45:32 WEST 2019,,isReplied,81,1,0
1130393252853682181,Mon May 20 09:42:07 WEST 2019,,isReplied,251,0,0
1130385061415546880,Mon May 20 09:09:34 WEST 2019,,isReplied,143,0,0
1130364845868560385,Mon May 20 07:49:15 WEST 2019,,isReplied,81,0,0
1130354211151941632,Mon May 20 07:06:59 WEST 2019,,isReplied,22,0,0
1130354104167948289,Mon May 20 07:06:34 WEST 2019,,isReplied,159,0,0
1130350721235218432,Mon May 20 06:53:07 WEST 2019,,isReplied,35,4,0
1130348620564144129,Mon May 20 06:44:46 WEST 2019,,isReplied,93,0,0
1130347760022986752,Mon May 20 06:41:21 WEST 2019,,isReplied,70,1,0
1130423950738018305,Mon May 20 11:44:06 WEST 2019,,isReplied,77,0,0
1130422353530216448,Mon May 20 11:37:45 WEST 2019,,isReplied,41,0,0
1130422129374236672,Mon May 20 11:36:52 WEST 2019,,isReplied,79,0,0
1130422672226230272,Mon May 20 11:39:01 WEST 2019,,isReplied,68,0,0
1130333703220056064,Mon May 20 05:45:30 WEST 2019,,isReplied,101,0,0
1130332856100589568,Mon May 20 05:42:08 WEST 2019,,isReplied,112,0,0
1130329625622716416,Mon May 20 05:29:17 WEST 2019,,isReplied,83,1,0
1130290250301837312,Mon May 20 02:52:50 WEST 2019,KR,isReplied,221,0,0
1130415895761711104,Mon May 20 11:12:06 WEST 2019,,isReplied,45,1,0
1129129161090568196,Thu May 16 21:59:04 WEST 2019,,isReplied,168,1,0
1128878383620710400,Thu May 16 05:22:34 WEST 2019,,isReplied,39,0,0
1127988603148230659,Mon May 13 18:26:54 WEST 2019,,isReplied,49,0,0
1127236522997108737,Sat May 11 16:38:24 WEST 2019,,isReplied,189,0,0
1127236468970348544,Sat May 11 16:38:11 WEST 2019,,isReplied,173,0,0
1130251363525505024,Mon May 20 00:18:18 WEST 2019,,isReplied,53,1,0
1130214971646906369,Sun May 19 21:53:42 WEST 2019,,isReplied,51,1,0
1127367979128242176,Sun May 12 01:20:46 WEST 2019,,isReplied,48,1,0
1130288340312285185,Mon May 20 02:45:14 WEST 2019,,isReplied,129,4,0
1130275080838291456,Mon May 20 01:52:33 WEST 2019,,isReplied,153,1,0
1130191364233277440,Sun May 19 20:19:53 WEST 2019,,isReplied,58,0,0
1130190837395197954,Sun May 19 20:17:48 WEST 2019,,isReplied,183,0,0
1130412665032073216,Mon May 20 10:59:16 WEST 2019,,isReplied,35,1,0
1130376178596900869,Mon May 20 08:34:17 WEST 2019,,isReplied,52,0,0
1130366139609931779,Mon May 20 07:54:23 WEST 2019,,isReplied,126,1,0
1130343032023330817,Mon May 20 06:22:34 WEST 2019,,isReplied,300,0,0
1130340949068881920,Mon May 20 06:14:17 WEST 2019,,isReplied,301,0,0
1130302031091003392,Mon May 20 03:39:38 WEST 2019,,isReplied,166,2,0
1130212101321043968,Sun May 19 21:42:17 WEST 2019,,isReplied,32,0,0
1130199873872179202,Sun May 19 20:53:42 WEST 2019,,isReplied,158,1,0
1130192443402608641,Sun May 19 20:24:11 WEST 2019,,isReplied,240,2,0
1130182545511837697,Sun May 19 19:44:51 WEST 2019,,isReplied,33,0,0
1130182239646470144,Sun May 19 19:43:38 WEST 2019,,isReplied,19,0,0
1130170747572367360,Sun May 19 18:57:58 WEST 2019,,isReplied,146,1,0
1130162965691244545,Sun May 19 18:27:03 WEST 2019,,isReplied,114,0,0
1130161406282817538,Sun May 19 18:20:51 WEST 2019,,isReplied,23,1,0
1130144471939731456,Sun May 19 17:13:33 WEST 2019,,isReplied,108,0,0
1130116956978372609,Sun May 19 15:24:13 WEST 2019,,isReplied,18,0,0
1130106853986324481,Sun May 19 14:44:05 WEST 2019,,isReplied,43,0,0
1130030761191645184,Sun May 19 09:41:43 WEST 2019,,isReplied,28,0,0
1130030536657973248,Sun May 19 09:40:49 WEST 2019,,isReplied,28,0,0
1130419276769136643,Mon May 20 11:25:32 WEST 2019,,isReplied,60,0,0
1130392014166487040,Mon May 20 09:37:12 WEST 2019,,isReplied,53,0,0
1130302306753425408,Mon May 20 03:40:44 WEST 2019,US,isReplied,39,0,0
1130256379116081154,Mon May 20 00:38:14 WEST 2019,,isReplied,32,0,0
1130153050419617792,Sun May 19 17:47:39 WEST 2019,,isReplied,142,3,0
1129950891954581504,Sun May 19 04:24:20 WEST 2019,,isReplied,52,0,0
1129567658192637954,Sat May 18 03:01:30 WEST 2019,,isReplied,55,0,0
1129518792340627457,Fri May 17 23:47:20 WEST 2019,,isReplied,57,1,0
1129510720352206848,Fri May 17 23:15:15 WEST 2019,,isReplied,18,1,0
1129498925948440576,Fri May 17 22:28:23 WEST 2019,,isReplied,100,2,0
1129273427888627713,Fri May 17 07:32:20 WEST 2019,,isReplied,35,1,0
1129125802841432068,Thu May 16 21:45:44 WEST 2019,,isReplied,24,0,0
1129096474988548096,Thu May 16 19:49:11 WEST 2019,,isReplied,110,0,0
1129084390750019585,Thu May 16 19:01:10 WEST 2019,,isReplied,26,3,0
1129077741981175808,Thu May 16 18:34:45 WEST 2019,,isReplied,149,0,0
1129060653564456960,Thu May 16 17:26:51 WEST 2019,,isReplied,184,0,0
1130389413664477184,Mon May 20 09:26:52 WEST 2019,,isReplied,65,0,0
1130345745054199808,Mon May 20 06:33:21 WEST 2019,,isReplied,120,0,0
1130192100811612161,Sun May 19 20:22:49 WEST 2019,,isReplied,39,0,0
1130120460300169216,Sun May 19 15:38:09 WEST 2019,,isReplied,244,0,0
1130049887779733506,Sun May 19 10:57:43 WEST 2019,,isReplied,250,1,0
1129865512203292672,Sat May 18 22:45:04 WEST 2019,,isReplied,403,0,0
1129860436042690560,Sat May 18 22:24:54 WEST 2019,,isReplied,396,2,0
1129814373898301452,Sat May 18 19:21:52 WEST 2019,,isReplied,21,1,0
1129756703359152131,Sat May 18 15:32:42 WEST 2019,,isReplied,118,0,0
1129715976264724483,Sat May 18 12:50:52 WEST 2019,,isReplied,27,1,0
1129483359590277130,Fri May 17 21:26:32 WEST 2019,,isReplied,117,1,0
1129431135216459776,Fri May 17 17:59:01 WEST 2019,,isReplied,27,1,0
1129416653933076480,Fri May 17 17:01:28 WEST 2019,,isReplied,68,0,0
1129411681422127105,Fri May 17 16:41:42 WEST 2019,,isReplied,47,0,0
1129404679228723205,Fri May 17 16:13:53 WEST 2019,,isReplied,191,1,0
1129374962161266688,Fri May 17 14:15:48 WEST 2019,,isReplied,195,0,0
1129348761606430723,Fri May 17 12:31:41 WEST 2019,,isReplied,26,1,1
1129292763109871616,Fri May 17 08:49:10 WEST 2019,,isReplied,330,4,1
1129240677714284545,Fri May 17 05:22:12 WEST 2019,,isReplied,51,0,0
1129139443439419392,Thu May 16 22:39:56 WEST 2019,,isReplied,242,0,0
1129104837973598208,Thu May 16 20:22:25 WEST 2019,,isReplied,113,0,0
1129081465902379008,Thu May 16 18:49:33 WEST 2019,,isReplied,140,0,0
1129071449678012418,Thu May 16 18:09:45 WEST 2019,,isReplied,116,1,2
1129070669231210496,Thu May 16 18:06:39 WEST 2019,,isReplied,106,0,0
1129014899814916096,Thu May 16 14:25:02 WEST 2019,,isReplied,84,0,0
1129014501020524545,Thu May 16 14:23:27 WEST 2019,,isReplied,114,0,0
1128894795072413697,Thu May 16 06:27:47 WEST 2019,,isReplied,136,0,0
1128779724732469249,Wed May 15 22:50:32 WEST 2019,,isReplied,291,1,0
1128721192960057345,Wed May 15 18:57:57 WEST 2019,,isReplied,191,1,0
1128700261491515392,Wed May 15 17:34:47 WEST 2019,,isReplied,69,1,0
1128419727141949440,Tue May 14 23:00:02 WEST 2019,,isReplied,282,2,0
1128413681283473408,Tue May 14 22:36:01 WEST 2019,,isReplied,275,5,0
1128411514933776384,Tue May 14 22:27:24 WEST 2019,,isReplied,267,2,0
1128404812243066886,Tue May 14 22:00:46 WEST 2019,,isReplied,62,2,0
1128369244066996224,Tue May 14 19:39:26 WEST 2019,,isReplied,50,0,0
1128365032096460800,Tue May 14 19:22:42 WEST 2019,,isReplied,184,3,1
1128324066010697728,Tue May 14 16:39:55 WEST 2019,,isReplied,204,0,0
1128322462620495873,Tue May 14 16:33:32 WEST 2019,,isReplied,198,0,1
1128322293795643392,Tue May 14 16:32:52 WEST 2019,,isReplied,192,0,0
1128318639109738497,Tue May 14 16:18:21 WEST 2019,,isReplied,288,0,0
1128154552711241728,Tue May 14 05:26:20 WEST 2019,,isReplied,58,0,0
1128151392911282176,Tue May 14 05:13:46 WEST 2019,,isReplied,50,1,0
1128139056108326913,Tue May 14 04:24:45 WEST 2019,,isReplied,40,0,0
1128016446854799360,Mon May 13 20:17:33 WEST 2019,,isReplied,46,0,0
1128012365104963584,Mon May 13 20:01:19 WEST 2019,,isReplied,34,0,0
1127983164650086400,Mon May 13 18:05:18 WEST 2019,US,isReplied,58,0,0
1127962714255523840,Mon May 13 16:44:02 WEST 2019,,isReplied,41,0,0
1127955739463569408,Mon May 13 16:16:19 WEST 2019,,isReplied,134,1,0
1127947560654532610,Mon May 13 15:43:49 WEST 2019,,isReplied,291,0,0
1127870346869317632,Mon May 13 10:37:00 WEST 2019,,isReplied,249,1,1
1127798858308710400,Mon May 13 05:52:55 WEST 2019,,isReplied,96,16,2
1130271255305904129,Mon May 20 01:37:21 WEST 2019,,isReplied,45,0,0
1130268357549334528,Mon May 20 01:25:50 WEST 2019,,isReplied,145,0,0
1130213783354396673,Sun May 19 21:48:58 WEST 2019,,isReplied,41,2,0
1129929824473104385,Sun May 19 03:00:37 WEST 2019,,isReplied,80,0,0
1129670117887959041,Sat May 18 09:48:39 WEST 2019,,isReplied,75,0,0
1129475292605571072,Fri May 17 20:54:29 WEST 2019,,isReplied,112,6,0
1129386581180260353,Fri May 17 15:01:58 WEST 2019,,isReplied,107,0,0
1129358321851412481,Fri May 17 13:09:41 WEST 2019,AU,isReplied,25,0,0
